match_id,participant_id,pc1,pc2,pc3
EUW1_7610716809,3,1.446235,-0.34448,-0.528221
EUW1_7610716809,4,0.504415,0.253322,-1.638675
EUW1_7610716809,5,-2.050499,-0.711235,-0.716535
EUW1_7610716809,6,2.307216,0.392598,-0.490147
EUW1_7610716809,7,-0.561749,1.905291,2.037468
EUW1_7610716809,8,1.409333,-0.953627,-0.119767
EUW1_7610716809,9,-0.98897,-2.352214,0.284303
EUW1_7610716809,10,-2.119271,-1.778362,0.043421
EUW1_7610740398,1,0.57713,-0.127569,-0.914569
EUW1_7610740398,2,-1.952311,2.985108,-0.02443
EUW1_7610740398,3,1.955155,0.092478,-0.919325
EUW1_7610740398,4,-1.603339,0.69947,-2.238997
EUW1_7610740398,5,-3.574644,-0.660285,-1.9156
EUW1_7610740398,6,0.41562,0.753381,-0.991607
EUW1_7610740398,7,-2.684892,1.821712,0.608956
EUW1_7610740398,8,1.106734,1.622948,-2.494482
EUW1_7610740398,9,0.445912,1.38083,-1.874727
EUW1_7610740398,10,-2.821593,-0.374076,-1.522434
EUW1_7610750634,1,1.507067,-1.250413,0.707233
EUW1_7610750634,2,-1.842853,0.995565,1.30357
EUW1_7610750634,3,1.322416,-0.437595,-0.194877
EUW1_7610750634,4,-0.173477,0.581536,-1.11362
EUW1_7610750634,5,-2.645647,-1.237585,-0.518959
EUW1_7610750634,6,1.700647,1.488004,-0.728426
EUW1_7610750634,7,-2.027354,2.000404,0.987521
EUW1_7610750634,8,1.312411,-0.933799,0.075222
EUW1_7610750634,9,0.13723,-0.227536,-1.163253
EUW1_7610750634,10,-3.283899,-0.896628,-0.749512
EUW1_7610755769,1,2.401573,-0.697466,0.841609
EUW1_7610755769,2,-0.184114,0.478229,2.584777
EUW1_7610755769,3,1.0492,-0.879737,0.28398
EUW1_7610755769,4,0.976062,-1.577127,0.243171
EUW1_7610755769,5,-0.459163,-2.338963,1.016673
EUW1_7610755769,6,2.685239,-0.452446,0.502209
EUW1_7610755769,7,-1.590322,1.114722,2.379191
EUW1_7610755769,8,0.996202,0.090612,-0.472162
EUW1_7610755769,9,0.749125,0.89109,-0.191615
EUW1_7610755769,10,-0.920156,-2.161024,0.908719
EUW1_7610757185,1,0.589663,0.564299,-1.051926
EUW1_7610757185,2,-2.598324,3.218815,-0.089148
EUW1_7610757185,3,0.259739,0.001355,-0.579921
EUW1_7610757185,4,-0.970993,0.285073,-1.796654
EUW1_7610757185,5,-3.594225,0.243649,-2.454984
EUW1_7610757185,6,2.134541,1.312777,-1.236026
EUW1_7610757185,7,-2.212464,4.234551,0.014444
EUW1_7610757185,8,1.536804,1.845382,-1.65047
EUW1_7610757185,9,-0.082434,0.841966,-2.051053
EUW1_7610757185,10,-3.003388,0.290249,-2.399725
EUW1_7610760646,1,2.014269,0.038756,-0.228575
EUW1_7610760646,2,-1.54037,1.0031,1.214393
EUW1_7610760646,3,1.387893,-0.65718,-0.319243
EUW1_7610760646,4,0.699618,1.066007,-1.333954
EUW1_7610760646,5,-1.626266,-1.581818,0.074643
EUW1_7610760646,6,2.574629,-0.843559,0.374737
EUW1_7610760646,7,-0.949307,0.919855,2.212412
EUW1_7610760646,8,1.002431,-0.839494,0.175293
EUW1_7610760646,9,-0.101392,-1.076839,0.078811
EUW1_7610760646,10,-2.36212,-2.243094,0.218899
EUW1_7610765662,1,2.168735,-1.216556,0.64356
EUW1_7610765662,2,-0.228581,1.190993,1.894059
EUW1_7610765662,3,1.576236,0.052088,0.250381
EUW1_7610765662,4,-0.345748,-2.154844,0.516287
EUW1_7610765662,5,-1.955093,-2.09974,0.210948
EUW1_7610765662,6,2.68552,-0.544708,0.621478
EUW1_7610765662,7,-1.662619,1.480812,1.614367
EUW1_7610765662,8,0.974264,-0.903415,0.259321
EUW1_7610765662,9,1.168518,0.261548,-0.50076
EUW1_7610765662,10,-1.830859,-1.346132,0.524385
EUW1_7610770500,1,1.710927,0.051524,0.247
EUW1_7610770500,2,-1.483267,0.89799,2.0613
EUW1_7610770500,3,1.2743,1.089014,-0.213965
EUW1_7610770500,4,0.346556,0.637146,-0.684209
EUW1_7610770500,5,-2.141696,-0.976952,-0.075606
EUW1_7610770500,6,1.418108,-0.829424,0.148488
EUW1_7610770500,7,-0.467632,2.556133,1.253334
EUW1_7610770500,8,0.998086,-0.193965,-1.031626
EUW1_7610770500,9,-1.108796,-1.49692,-0.373069
EUW1_7610770500,10,-2.053175,-1.147983,0.110196
EUW1_7610771557,1,2.571442,-0.690693,0.523583
EUW1_7610771557,2,-0.217104,3.473495,1.966194
EUW1_7610771557,3,1.60281,0.01232,0.083426
EUW1_7610771557,4,0.789411,0.750162,-0.731684
EUW1_7610771557,5,-1.610099,-1.111274,0.498764
EUW1_7610771557,6,2.753388,-0.553348,0.368108
EUW1_7610771557,7,-0.208647,0.607293,2.256175
EUW1_7610771557,8,2.218995,-1.142292,0.418346
EUW1_7610771557,9,0.179317,-1.231189,0.23723
EUW1_7610771557,10,-0.92832,-2.46006,0.973009
EUW1_7610771883,1,1.775156,-0.698774,-0.103205
EUW1_7610771883,2,0.174559,1.143994,2.67827
EUW1_7610771883,3,1.366902,-1.152533,-0.806476
EUW1_7610771883,4,-0.129946,-2.049775,0.325053
EUW1_7610771883,5,-1.72022,-2.151781,0.429447
EUW1_7610771883,6,3.09486,1.097527,-0.00881
EUW1_7610771883,7,-1.814145,2.084778,2.150819
EUW1_7610771883,8,0.94865,1.43031,-1.124288
EUW1_7610771883,9,0.592413,2.405003,-0.791756
EUW1_7610771883,10,-2.839081,-0.879506,-0.473292
EUW1_7610789159,1,2.191035,-0.731341,0.176173
EUW1_7610789159,2,-0.974564,5.475122,-0.061002
EUW1_7610789159,3,-0.111625,0.210021,-1.827153
EUW1_7610789159,4,-0.054073,-0.059222,-2.125645
EUW1_7610789159,5,-3.121115,0.158024,-1.853157
EUW1_7610789159,6,2.795509,0.678078,-1.057482
EUW1_7610789159,7,-0.588567,2.402229,0.753103
EUW1_7610789159,8,0.557881,-0.394644,-1.535912
EUW1_7610789159,9,-0.362705,0.37028,-1.709977
EUW1_7610789159,10,-2.486855,-0.687992,-1.033498
EUW1_7610797183,1,2.102176,0.297735,0.162884
EUW1_7610797183,2,-1.698917,2.81008,1.083826
EUW1_7610797183,3,0.341471,0.272165,-0.496709
EUW1_7610797183,4,-1.504543,-0.002773,-1.030889
EUW1_7610797183,5,-2.347051,-0.985742,-1.040074
EUW1_7610797183,6,2.107267,-1.017267,0.571916
EUW1_7610797183,7,-1.441804,-0.970473,2.064776
EUW1_7610797183,8,0.822813,-0.778975,0.237158
EUW1_7610797183,9,0.180228,-0.869342,-0.054165
EUW1_7610797183,10,-1.892237,-0.502875,-0.055593
EUW1_7610799961,1,1.467047,-1.121609,-0.405496
EUW1_7610799961,2,-1.856372,0.463352,1.332263
EUW1_7610799961,3,1.719837,0.23883,-0.735847
EUW1_7610799961,4,-0.574033,-0.249526,-0.848842
EUW1_7610799961,5,-2.667199,-1.067569,-0.9589
EUW1_7610799961,6,1.9564,0.777166,-1.061116
EUW1_7610799961,7,-1.430489,4.275448,0.920088
EUW1_7610799961,8,-0.134175,1.380704,-1.929939
EUW1_7610799961,9,-0.314377,0.343199,-1.275816
EUW1_7610799961,10,-2.98226,-1.569228,-0.479441
EUW1_7610808306,1,1.652798,-0.60557,0.103986
EUW1_7610808306,2,-2.814116,2.249368,1.443696
EUW1_7610808306,3,1.68184,1.251599,-1.131203
EUW1_7610808306,4,-0.840183,0.181017,-1.250523
EUW1_7610808306,5,-3.253924,-0.807424,-0.781866
EUW1_7610808306,6,1.815305,1.515955,-1.995025
EUW1_7610808306,7,-2.524317,1.871921,-0.227083
EUW1_7610808306,8,0.803519,-0.010586,-1.495425
EUW1_7610808306,9,-0.82166,-0.966921,-0.843049
EUW1_7610808306,10,-3.483222,-1.564397,-1.68105
EUW1_7610810743,1,0.904702,0.147397,-0.656741
EUW1_7610810743,2,-1.745151,3.288943,0.576572
EUW1_7610810743,3,-0.477474,-0.792437,-0.409156
EUW1_7610810743,4,-0.864938,0.83987,-1.745021
EUW1_7610810743,5,-3.558798,-0.654407,-1.554004
EUW1_7610810743,6,0.332354,1.111678,-1.939652
EUW1_7610810743,7,-2.475782,2.832649,-0.371853
EUW1_7610810743,8,1.183971,1.062798,-2.535446
EUW1_7610810743,9,-1.671778,1.796989,-2.849953
EUW1_7610810743,10,-3.006664,0.882421,-2.700902
EUW1_7610820903,1,0.302486,-0.796772,-0.192174
EUW1_7610820903,2,-0.14466,3.067457,1.360194
EUW1_7610820903,3,1.315298,0.12107,-0.833571
EUW1_7610820903,4,-0.585509,0.633532,-1.393624
EUW1_7610820903,5,-1.873771,0.255468,-0.595176
EUW1_7610820903,6,2.50004,0.225048,-0.3284
EUW1_7610820903,7,-1.157532,-0.154674,2.12059
EUW1_7610820903,8,1.240958,-0.181997,-0.840536
EUW1_7610820903,9,0.711667,-0.283928,-0.739542
EUW1_7610820903,10,-2.727386,-1.07012,-0.252999
EUW1_7610822604,1,0.917638,-1.670387,0.50498
EUW1_7610822604,2,-0.785406,-0.49095,2.373624
EUW1_7610822604,3,1.484998,-0.544387,-0.284936
EUW1_7610822604,4,0.190258,-0.798885,-0.490502
EUW1_7610822604,5,-1.384451,-2.105436,0.661928
EUW1_7610822604,6,2.399615,0.340946,-0.157078
EUW1_7610822604,7,-2.383125,1.863352,1.002597
EUW1_7610822604,8,1.137394,2.763469,-1.348352
EUW1_7610822604,9,-2.032352,0.407406,-1.131105
EUW1_7610822604,10,-3.476627,-0.788887,-0.129307
EUW1_7610840497,1,2.818119,-0.215429,0.59872
EUW1_7610840497,2,-0.11804,2.159514,2.309124
EUW1_7610840497,3,1.481571,-1.224876,0.455411
EUW1_7610840497,4,-0.628199,-0.979573,0.108668
EUW1_7610840497,5,-2.177094,-1.650428,0.527399
EUW1_7610840497,6,2.389305,-0.390447,0.190193
EUW1_7610840497,7,-1.233361,1.909348,1.467199
EUW1_7610840497,8,0.897134,0.030177,-0.43248
EUW1_7610840497,9,-0.758523,-0.651555,-0.730226
EUW1_7610840497,10,-2.311456,-1.407519,-0.313317
EUW1_7610842565,1,2.182212,-0.870834,0.626292
EUW1_7610842565,2,-0.973735,1.60302,1.881926
EUW1_7610842565,3,1.976533,-1.000688,-0.059994
EUW1_7610842565,4,0.363186,1.269653,-0.820614
EUW1_7610842565,5,-2.043378,-1.277261,-0.862963
EUW1_7610842565,6,1.817274,0.888002,-0.553375
EUW1_7610842565,7,-0.297524,2.438321,1.515602
EUW1_7610842565,8,2.572162,0.085875,-0.245525
EUW1_7610842565,9,0.507483,0.004632,-0.871598
EUW1_7610842565,10,-2.658607,-1.150256,-0.539123
EUW1_7610848728,1,0.612074,-0.415138,-0.557933
EUW1_7610848728,2,-1.559313,0.665685,0.933308
EUW1_7610848728,3,1.821519,-0.880851,0.143718
EUW1_7610848728,4,0.358975,0.906819,-1.923645
EUW1_7610848728,5,-2.353853,-0.536058,-0.817416
EUW1_7610848728,6,2.990169,0.730168,0.161755
EUW1_7610848728,7,-1.375838,0.225502,2.689059
EUW1_7610848728,8,0.68271,-0.395073,-0.059837
EUW1_7610848728,9,-0.012817,-1.084779,-0.252484
EUW1_7610848728,10,-1.443999,-1.909664,0.64366
EUW1_7610855461,1,0.006473,1.693848,-2.533689
EUW1_7610855461,2,-2.32559,4.605137,-1.402613
EUW1_7610855461,3,0.404934,0.100659,-1.530358
EUW1_7610855461,4,-0.935407,-0.855894,-0.770163
EUW1_7610855461,5,-2.218363,0.689009,-2.209991
EUW1_7610855461,6,0.276918,-0.452657,-0.589073
EUW1_7610855461,7,-3.228683,3.76352,-2.261099
EUW1_7610855461,8,1.466974,-0.327285,-1.133697
EUW1_7610855461,9,-1.217684,0.585784,-2.183003
EUW1_7610855461,10,-2.83359,-0.394367,-2.071745
EUW1_7610856621,1,2.317674,-0.818092,1.169006
EUW1_7610856621,2,-0.676187,-0.298923,2.519878
EUW1_7610856621,3,2.016842,0.445796,-0.015794
EUW1_7610856621,4,-0.187344,-2.436308,-0.007499
EUW1_7610856621,5,-0.4869,-2.39235,0.870514
EUW1_7610856621,6,1.87837,-1.202662,0.922848
EUW1_7610856621,7,-1.478362,-0.07473,2.2285
EUW1_7610856621,8,0.284638,0.067517,-0.037087
EUW1_7610856621,9,-0.15753,0.588615,-0.010476
EUW1_7610856621,10,-1.216007,-0.882785,0.394668
EUW1_7610858047,1,3.100206,0.957363,-0.386134
EUW1_7610858047,2,-0.201254,0.418696,2.306407
EUW1_7610858047,3,1.849744,-0.089636,-0.448449
EUW1_7610858047,4,-0.233845,-1.211963,-0.238743
EUW1_7610858047,5,-2.292436,-1.92802,-0.200058
EUW1_7610858047,6,1.916193,-0.347727,-0.494646
EUW1_7610858047,7,-0.804053,3.851142,1.63031
EUW1_7610858047,8,0.198236,0.578698,-1.385959
EUW1_7610858047,9,-1.096065,1.610711,-1.84269
EUW1_7610858047,10,-3.367825,-0.781346,-1.388775
EUW1_7610869692,1,-0.208486,-0.071436,-2.384448
EUW1_7610869692,2,-1.276404,1.179491,0.260393
EUW1_7610869692,3,1.359673,0.330446,-1.435966
EUW1_7610869692,4,0.697747,0.698944,-1.741141
EUW1_7610869692,5,-1.747053,-0.802131,-1.087394
EUW1_7610869692,6,2.02476,2.445778,-1.500931
EUW1_7610869692,7,-3.035388,2.865404,0.370526
EUW1_7610869692,8,0.654723,1.509186,-1.177691
EUW1_7610869692,9,-0.796998,1.022774,-2.077227
EUW1_7610869692,10,-2.925543,1.233476,-1.701794
EUW1_7610873495,1,2.573473,0.059161,0.035728
EUW1_7610873495,2,-1.409283,0.355751,1.137349
EUW1_7610873495,3,1.596236,-0.611342,0.191681
EUW1_7610873495,4,0.693612,-1.553234,-0.196135
EUW1_7610873495,5,-2.183016,-1.960893,0.033136
EUW1_7610873495,6,1.912723,0.1832,-0.454666
EUW1_7610873495,7,-1.662164,1.136357,2.394381
EUW1_7610873495,8,-0.177627,-1.159099,-0.477829
EUW1_7610873495,9,-0.322466,1.599538,-1.787785
EUW1_7610873495,10,-3.280281,-0.023002,-1.035964
EUW1_7610873865,1,-0.560442,2.158335,-3.67376
EUW1_7610873865,2,-2.846649,3.420271,-0.982965
EUW1_7610873865,3,-1.380027,0.243414,-1.638385
EUW1_7610873865,4,-1.401189,0.839852,-1.874219
EUW1_7610873865,5,-4.243036,-0.065623,-1.886265
EUW1_7610873865,6,0.042132,0.803426,-1.734544
EUW1_7610873865,7,-1.694062,4.539865,-0.458036
EUW1_7610873865,8,-0.957713,1.991814,-3.115612
EUW1_7610873865,9,-1.337584,1.278349,-2.413455
EUW1_7610873865,10,-3.565646,1.839223,-3.502395
EUW1_7610875257,1,2.48496,-1.227238,0.39864
EUW1_7610875257,2,-0.274048,0.217202,2.409381
EUW1_7610875257,3,1.322975,-0.102958,-1.165107
EUW1_7610875257,4,0.475673,-1.301468,-0.237769
EUW1_7610875257,5,-2.190313,-2.109177,0.351766
EUW1_7610875257,6,1.49598,-0.831947,0.070231
EUW1_7610875257,7,-1.822785,3.445208,1.100145
EUW1_7610875257,8,0.664043,0.08474,-1.062252
EUW1_7610875257,9,-0.007294,0.213977,-1.277032
EUW1_7610875257,10,-3.553604,-0.63263,-0.666592
EUW1_7610876015,1,2.049714,-0.248075,0.898056
EUW1_7610876015,2,-1.497914,1.719863,1.533323
EUW1_7610876015,3,2.292399,1.42055,-0.668746
EUW1_7610876015,4,-0.555536,-0.880566,-0.736663
EUW1_7610876015,5,-1.690523,-1.526128,0.308584
EUW1_7610876015,6,1.999436,-1.484798,1.028876
EUW1_7610876015,7,-0.280874,1.469578,2.356768
EUW1_7610876015,8,1.273307,-1.605102,0.563227
EUW1_7610876015,9,0.291049,-1.720053,-0.219457
EUW1_7610876015,10,-1.496972,-2.305512,0.042994
EUW1_7610877352,1,0.426391,-0.041224,0.020891
EUW1_7610877352,2,-1.049511,1.261573,1.562917
EUW1_7610877352,3,0.865409,0.29372,-0.116245
EUW1_7610877352,4,0.2731,0.44829,-0.509114
EUW1_7610877352,5,-3.270217,-1.739188,-1.037707
EUW1_7610877352,6,2.645125,3.542234,-1.993209
EUW1_7610877352,7,-1.859953,2.881379,-0.190193
EUW1_7610877352,8,1.379609,-0.918549,-0.553432
EUW1_7610877352,9,-0.777444,-0.018512,-1.9505
EUW1_7610877352,10,-2.688237,-0.434562,-1.794674
EUW1_7610880899,1,1.771012,-1.165229,0.249407
EUW1_7610880899,2,-0.85937,1.215685,2.486904
EUW1_7610880899,3,1.77355,0.048106,0.323445
EUW1_7610880899,4,-0.46899,-0.981583,-0.059306
EUW1_7610880899,5,-1.383936,-1.634351,-0.077491
EUW1_7610880899,6,0.337307,1.474257,-1.564448
EUW1_7610880899,7,-1.416568,1.534629,1.739288
EUW1_7610880899,8,0.901954,-1.382283,0.516198
EUW1_7610880899,9,0.411076,0.514319,-0.570454
EUW1_7610880899,10,-2.8931,-1.22021,0.011074
EUW1_7610890716,1,2.484423,-1.185085,0.312094
EUW1_7610890716,2,-0.617356,0.873169,2.449252
EUW1_7610890716,3,1.191292,0.072983,0.00641
EUW1_7610890716,4,-0.487957,-0.883286,-0.097481
EUW1_7610890716,5,-2.249483,-1.474697,0.03305
EUW1_7610890716,6,1.943241,0.159847,0.25712
EUW1_7610890716,7,-1.335771,1.042088,1.949293
EUW1_7610890716,8,1.148352,-0.548072,-0.501183
EUW1_7610890716,9,-0.71362,-1.944293,-0.067773
EUW1_7610890716,10,-1.869817,-0.761609,0.303422
EUW1_7610904648,1,2.113982,1.455576,-0.807146
EUW1_7610904648,2,-1.104149,3.252751,0.806272
EUW1_7610904648,3,1.72639,2.037036,-0.938525
EUW1_7610904648,4,0.664221,0.147649,-0.888445
EUW1_7610904648,5,-2.849121,-0.242849,-1.27432
EUW1_7610904648,6,1.17753,-0.510737,-0.363501
EUW1_7610904648,7,-0.330983,0.842785,2.286981
EUW1_7610904648,8,0.748724,-0.884569,0.118955
EUW1_7610904648,9,0.482929,-1.661189,0.22631
EUW1_7610904648,10,-1.071458,-1.507548,-0.070812
EUW1_7610905104,1,2.1837,-0.531292,0.331973
EUW1_7610905104,2,-0.620326,2.704834,1.449864
EUW1_7610905104,3,0.823567,-0.895573,0.076957
EUW1_7610905104,4,0.360583,-1.176716,-0.622804
EUW1_7610905104,5,-1.903264,-2.042973,-0.003052
EUW1_7610905104,6,1.452716,-0.186983,-0.103144
EUW1_7610905104,7,-2.103323,1.322637,0.73206
EUW1_7610905104,8,1.194047,-0.234695,-0.911147
EUW1_7610905104,9,0.113259,0.8452,-0.445617
EUW1_7610905104,10,-2.313331,-0.558006,-0.883684
EUW1_7610910742,1,3.613321,0.862185,-0.053293
EUW1_7610910742,2,-0.806102,0.811743,2.69495
EUW1_7610910742,3,1.566116,0.02308,-0.163443
EUW1_7610910742,4,0.384308,-0.640044,-0.508418
EUW1_7610910742,5,-1.398669,-1.468279,0.568594
EUW1_7610910742,6,-0.565732,-2.064746,0.116892
EUW1_7610910742,7,-0.613255,0.345575,2.348285
EUW1_7610910742,8,1.913815,-0.48319,-0.29321
EUW1_7610910742,9,0.577575,-1.130647,-0.317131
EUW1_7610910742,10,-1.421674,-1.861958,0.450991
EUW1_7610912643,1,2.363796,0.090705,0.346769
EUW1_7610912643,2,-0.750979,0.94085,2.859419
EUW1_7610912643,3,2.517756,1.386839,-0.458692
EUW1_7610912643,4,0.44736,-1.599027,-0.046276
EUW1_7610912643,5,-1.110258,-0.393795,0.7014
EUW1_7610912643,6,1.387261,-1.640493,1.157781
EUW1_7610912643,7,-0.545536,-0.965008,2.389928
EUW1_7610912643,8,0.625276,-2.330706,0.887637
EUW1_7610912643,9,-0.094912,-2.302648,0.458901
EUW1_7610912643,10,-1.005033,-2.814789,1.283131
EUW1_7610919260,1,0.151846,-0.815867,-0.226927
EUW1_7610919260,2,-2.033286,1.651528,1.58437
EUW1_7610919260,3,1.882508,0.248126,-0.591079
EUW1_7610919260,4,-1.198254,1.268489,-0.885218
EUW1_7610919260,5,-2.745076,-0.440534,-0.778289
EUW1_7610919260,6,1.671265,1.789887,-2.084884
EUW1_7610919260,7,-1.531463,1.174282,1.655077
EUW1_7610919260,8,0.959237,1.428011,-1.78916
EUW1_7610919260,9,-0.957421,0.339853,-2.526609
EUW1_7610919260,10,-2.449708,-1.455272,-0.769458
EUW1_7610929982,1,-2.686247,-1.005033,-1.406827
EUW1_7610929982,2,-2.502643,2.022165,1.306885
EUW1_7610929982,3,1.507241,1.053778,-1.106074
EUW1_7610929982,4,0.580688,1.222817,-1.303985
EUW1_7610929982,5,-3.112334,-0.487127,-0.670846
EUW1_7610929982,6,2.110298,0.69817,-1.480673
EUW1_7610929982,7,-1.067669,1.59261,0.152194
EUW1_7610929982,8,0.907979,-0.774447,-0.692905
EUW1_7610929982,9,-1.497114,-1.234177,-1.30513
EUW1_7610929982,10,-2.136713,-1.611186,0.105322
EUW1_7610937776,1,2.882048,-0.33922,0.593279
EUW1_7610937776,2,-0.793265,-0.657925,1.937025
EUW1_7610937776,3,1.023663,-0.317201,-0.461972
EUW1_7610937776,4,1.43399,-0.952843,-0.332103
EUW1_7610937776,5,-1.820602,-1.792909,0.193632
EUW1_7610937776,6,1.415127,0.196665,-0.164143
EUW1_7610937776,7,-1.384678,4.221716,1.037508
EUW1_7610937776,8,-0.186469,0.786409,-1.26329
EUW1_7610937776,9,-0.444049,0.695012,-1.109851
EUW1_7610937776,10,-2.777567,0.511974,-0.870883
EUW1_7610941263,1,3.505652,1.126798,0.201622
EUW1_7610941263,2,-1.003678,0.394639,2.14584
EUW1_7610941263,3,1.995876,0.787605,0.066698
EUW1_7610941263,4,0.849128,-1.028741,-0.185557
EUW1_7610941263,5,-2.432971,-1.59068,0.147554
EUW1_7610941263,6,2.142378,-0.992744,0.617627
EUW1_7610941263,7,-0.294339,-0.551487,2.937463
EUW1_7610941263,8,0.932961,-2.057647,0.83446
EUW1_7610941263,9,0.613867,-1.870881,0.323695
EUW1_7610941263,10,-1.711474,-2.46776,0.674433
EUW1_7610947432,1,0.864782,-2.205616,1.131037
EUW1_7610947432,2,-0.952567,1.380338,0.731181
EUW1_7610947432,3,0.193246,-0.746114,0.065362
EUW1_7610947432,4,-0.056825,-1.568421,0.494057
EUW1_7610947432,5,-0.62634,-1.336661,0.628066
EUW1_7610947432,6,2.667967,2.066058,-0.708295
EUW1_7610947432,7,-1.848822,2.027655,1.639514
EUW1_7610947432,8,0.067897,0.034318,-0.947437
EUW1_7610947432,9,-0.313244,-1.827936,0.189134
EUW1_7610947432,10,-1.079103,-0.263784,-0.616998
EUW1_7610956236,1,2.933916,-0.393009,0.426348
EUW1_7610956236,2,-1.269268,3.245371,1.755927
EUW1_7610956236,3,0.696121,-0.781011,-0.182098
EUW1_7610956236,4,0.102649,1.739926,-1.40804
EUW1_7610956236,5,-2.412387,0.438018,-0.266862
EUW1_7610956236,6,2.680042,-1.292981,0.644078
EUW1_7610956236,7,-0.906686,-0.025667,2.321367
EUW1_7610956236,8,1.572488,-0.531975,-0.157698
EUW1_7610956236,9,-0.279811,-1.758384,-0.147896
EUW1_7610956236,10,-1.284266,-2.084873,0.495795
EUW1_7610958210,1,2.239528,-1.017763,0.358441
EUW1_7610958210,2,-0.206486,1.140871,2.561775
EUW1_7610958210,3,2.529529,-0.540891,-0.196997
EUW1_7610958210,4,1.087141,-0.992333,-0.453887
EUW1_7610958210,5,-1.249223,-2.339271,0.722938
EUW1_7610958210,6,2.258126,-1.350948,0.614197
EUW1_7610958210,7,0.158644,2.007197,2.83114
EUW1_7610958210,8,1.238707,-1.128919,0.25701
EUW1_7610958210,9,0.91382,0.505944,-0.671772
EUW1_7610958210,10,-2.094027,-1.09545,0.371646
EUW1_7610959896,1,1.536356,-0.242805,-0.099306
EUW1_7610959896,2,-1.70719,1.158962,0.221687
EUW1_7610959896,3,2.606118,2.93977,-2.003349
EUW1_7610959896,4,0.111354,-0.209669,-1.05845
EUW1_7610959896,5,-3.344002,-0.689169,-1.777793
EUW1_7610959896,6,2.218549,0.3282,-0.147982
EUW1_7610959896,7,-0.672768,0.974446,2.175838
EUW1_7610959896,8,0.529929,-1.582957,-0.246107
EUW1_7610959896,9,0.201078,-0.598609,-0.655028
EUW1_7610959896,10,-1.640892,-1.823799,-0.205961
EUW1_7610976735,1,2.361001,-0.539596,0.150124
EUW1_7610976735,2,-1.016557,1.090971,2.14301
EUW1_7610976735,3,1.197859,-0.0206,-0.151657
EUW1_7610976735,4,0.588046,-0.730507,-0.19017
EUW1_7610976735,5,-2.659515,-1.644958,-0.221917
EUW1_7610976735,6,-2.564152,0.475597,-2.571996
EUW1_7610976735,7,-2.138021,0.75087,1.705407
EUW1_7610976735,8,0.68809,0.179975,-1.393166
EUW1_7610976735,9,-1.270539,-0.771209,-0.5831
EUW1_7610976735,10,-2.802632,-1.388612,-0.582464
EUW1_7610982235,1,1.572643,-1.223766,0.632103
EUW1_7610982235,2,-1.091852,1.862662,1.675527
EUW1_7610982235,3,1.770372,-0.58085,-0.15112
EUW1_7610982235,4,1.095058,0.184829,-0.625878
EUW1_7610982235,5,-2.669669,-1.874527,-0.64088
EUW1_7610982235,6,2.802757,1.112064,0.030519
EUW1_7610982235,7,-1.667936,1.417903,1.363617
EUW1_7610982235,8,0.743582,-0.124963,-0.467502
EUW1_7610982235,9,0.008625,-0.360062,-1.207283
EUW1_7610982235,10,-1.350022,1.781704,-1.258288
EUW1_7610993202,1,2.461,-0.50472,0.753753
EUW1_7610993202,2,-1.518178,1.252,2.526402
EUW1_7610993202,3,1.516451,0.06602,0.012204
EUW1_7610993202,4,0.140526,-1.539481,-0.191005
EUW1_7610993202,5,-1.429122,-2.203922,0.531509
EUW1_7610993202,6,2.516149,-0.894797,0.421007
EUW1_7610993202,7,-2.240648,1.448812,1.461424
EUW1_7610993202,8,0.537648,0.751672,-0.617059
EUW1_7610993202,9,-0.428783,-0.008776,-1.316452
EUW1_7610993202,10,-2.530032,-0.287844,-0.491499
EUW1_7611000106,1,2.497121,-0.76349,0.63478
EUW1_7611000106,2,-1.080722,0.277105,1.546776
EUW1_7611000106,3,2.02115,-0.847506,0.024558
EUW1_7611000106,4,0.395709,0.413547,-1.235009
EUW1_7611000106,5,-2.639701,-1.377312,-0.604156
EUW1_7611000106,6,0.414486,-0.014238,-0.411191
EUW1_7611000106,7,-0.980207,3.32579,2.196776
EUW1_7611000106,8,1.380767,1.658911,-1.20338
EUW1_7611000106,9,0.275127,-1.901494,0.124014
EUW1_7611000106,10,-2.884993,-1.256523,-0.816179
EUW1_7611002188,1,2.341147,2.008877,-0.733259
EUW1_7611002188,2,-2.554847,2.254281,0.57906
EUW1_7611002188,3,2.665899,0.310672,-0.564975
EUW1_7611002188,4,1.298503,0.313212,-1.059537
EUW1_7611002188,5,-3.700287,-0.259814,-0.964938
EUW1_7611002188,6,0.676092,-0.59442,-0.746858
EUW1_7611002188,7,-0.899305,1.194918,1.38685
EUW1_7611002188,8,0.774473,-0.438757,-0.433875
EUW1_7611002188,9,-0.020195,-1.032,-0.025381
EUW1_7611002188,10,-2.20126,-1.829138,0.214821
EUW1_7611004874,1,1.462413,1.985899,-1.302414
EUW1_7611004874,2,-2.874067,1.148832,0.830073
EUW1_7611004874,3,0.842215,2.162231,-1.79657
EUW1_7611004874,4,-0.31336,-0.066105,-1.033837
EUW1_7611004874,5,-2.595228,0.462054,-2.036509
EUW1_7611004874,6,1.56069,-0.943623,-0.236212
EUW1_7611004874,7,-0.007121,2.757417,1.002741
EUW1_7611004874,8,1.409171,-0.360002,-0.931303
EUW1_7611004874,9,0.120177,0.632183,-2.078737
EUW1_7611004874,10,-2.596355,-0.481588,-1.031418
